pdbid,labels,predictions
8f6m_G,5,0.992
8f6m_G,6,0.683
8f6m_G,7,0.0
8f6m_G,8,0.0
8f6m_G,9,0.0
8e56_F,0,0.889
8e56_F,1,0.0
8e56_F,2,0.0
8e56_F,3,0.0
8e56_F,4,0.0
8e56_F,5,0.99
8e56_F,6,0.921
8e56_F,7,0.0
8e56_F,8,0.0
8e56_F,9,0.703
8f6t_A,0,0.732
8f6t_A,1,0.659
8f6t_A,2,0.0
8f6t_A,3,0.917
8f6t_A,4,0.964
8f6t_A,5,0.0
8f6t_A,6,0.791
8f6t_A,7,0.0
8f6t_A,8,0.0
8f6t_A,9,0.988
8e5d_A,0,0.0
8e5d_A,1,0.0
8e5d_A,2,0.0
8e5d_A,3,0.0
8e5d_A,4,0.0
8e5d_A,5,0.0
8e5d_A,6,0.0
8e5d_A,7,0.0
8e5d_A,8,0.0
8e5d_A,9,1.0
8e5d_A,0,0.0
8e5d_A,1,0.0
8e5d_A,2,0.0
8e5d_A,3,0.0
8e5d_A,4,0.0
8e5d_A,5,0.0
8e5d_A,6,0.0
8e5d_A,7,0.0
8e5d_A,8,0.0
8e5d_A,9,1.0
8f70_A,0,0.951
8f70_A,1,0.0
8f70_A,2,0.0
8f70_A,3,0.0
8f70_A,4,0.0
8f70_A,5,0.53
8f70_A,6,0.0
8f70_A,7,0.0
8f70_A,8,0.0
8f70_A,9,0.0
8e60_A,0,0.812
8e60_A,1,0.0
8e60_A,2,0.0
8e60_A,3,0.0
8e60_A,4,0.0
8e60_A,5,0.955
8e60_A,6,0.581
8e60_A,7,0.0
8e60_A,8,0.507
8e60_A,9,0.0
8f8o_A,0,0.0
8f8o_A,1,0.523
8f8o_A,2,0.0
8f8o_A,3,0.0
8f8o_A,4,0.569
8f8o_A,5,0.0
8f8o_A,6,0.844
8f8o_A,7,0.0
8f8o_A,8,0.0
8f8o_A,9,0.995
8e6h_A,0,0.804
8e6h_A,1,0.0
8e6h_A,2,0.0
8e6h_A,3,0.0
8e6h_A,4,0.0
8e6h_A,5,0.961
8e6h_A,6,0.618
8e6h_A,7,0.0
8e6h_A,8,0.5
8e6h_A,9,0.0
8f9y_A,0,0.694
8f9y_A,1,0.0
8f9y_A,2,0.0
8f9y_A,3,0.0
8f9y_A,4,0.0
8f9y_A,5,0.988
8f9y_A,6,0.935
8f9y_A,7,0.707
8f9y_A,8,0.0
8f9y_A,9,0.0
8f9y_A,0,0.694
8f9y_A,1,0.0
8f9y_A,2,0.0
8f9y_A,3,0.0
8f9y_A,4,0.0
8f9y_A,5,0.988
8f9y_A,6,0.935
8f9y_A,7,0.707
8f9y_A,8,0.0
8f9y_A,9,0.0
8e6i_A,0,0.811
8e6i_A,1,0.0
8e6i_A,2,0.0
8e6i_A,3,0.0
8e6i_A,4,0.0
8e6i_A,5,0.958
8e6i_A,6,0.595
8e6i_A,7,0.0
8e6i_A,8,0.504
8e6i_A,9,0.0
8fax_A,0,0.91
8fax_A,1,0.0
8fax_A,2,0.0
8fax_A,3,0.0
8fax_A,4,0.0
8fax_A,5,0.0
8fax_A,6,0.0
8fax_A,7,0.0
8fax_A,8,0.0
8fax_A,9,0.663
8e6n_A,0,0.824
8e6n_A,1,0.0
8e6n_A,2,0.0
8e6n_A,3,0.0
8e6n_A,4,0.0
8e6n_A,5,0.958
8e6n_A,6,0.535
8e6n_A,7,0.0
8e6n_A,8,0.514
8e6n_A,9,0.0
8fbg_B,0,0.0
8fbg_B,1,0.0
8fbg_B,2,0.0
8fbg_B,3,0.0
8fbg_B,4,0.0
8fbg_B,5,0.0
8fbg_B,6,0.0
8fbg_B,7,0.0
8fbg_B,8,0.0
8fbg_B,9,1.0
8fbg_B,0,0.0
8fbg_B,1,0.0
8fbg_B,2,0.0
8fbg_B,3,0.0
8fbg_B,4,0.0
8fbg_B,5,0.0
8fbg_B,6,0.0
8fbg_B,7,0.0
8fbg_B,8,0.0
8fbg_B,9,1.0
8e7a_A,0,0.0
8e7a_A,1,0.0
8e7a_A,2,0.0
8e7a_A,3,0.0
8e7a_A,4,0.0
8e7a_A,5,0.0
8e7a_A,6,0.0
8e7a_A,7,0.0
8e7a_A,8,0.0
8e7a_A,9,1.0
8fbh_A,0,0.0
8fbh_A,1,0.0
8fbh_A,2,0.0
8fbh_A,3,0.0
8fbh_A,4,0.0
8fbh_A,5,0.0
8fbh_A,6,0.0
8fbh_A,7,0.0
8fbh_A,8,0.0
8fbh_A,9,1.0
8e7f_A,0,0.999
8e7f_A,1,0.0
8e7f_A,2,0.0
8e7f_A,3,0.0
8e7f_A,4,0.0
8e7f_A,5,0.0
8e7f_A,6,0.0
8e7f_A,7,0.0
8e7f_A,8,0.0
8e7f_A,9,0.0
8fei_A,0,0.0
8fei_A,1,0.0
8fei_A,2,0.873
8fei_A,3,0.639
8fei_A,4,0.989
8fei_A,5,0.0
8fei_A,6,0.0
8fei_A,7,0.685
8fei_A,8,0.549
8fei_A,9,0.0
8e85_A,0,0.89
8e85_A,1,0.0
8e85_A,2,0.0
8e85_A,3,0.0
8e85_A,4,0.0
8e85_A,5,0.988
8e85_A,6,0.812
8e85_A,7,0.0
8e85_A,8,0.0
8e85_A,9,0.0
8ffd_B,0,0.584
8ffd_B,1,0.576
8ffd_B,2,0.0
8ffd_B,3,0.871
8ffd_B,4,0.972
8ffd_B,5,0.0
8ffd_B,6,0.717
8ffd_B,7,0.0
8ffd_B,8,0.0
8ffd_B,9,0.772
8e9e_B,0,0.0
8e9e_B,1,0.0
8e9e_B,2,0.0
8e9e_B,3,0.0
8e9e_B,4,0.715
8e9e_B,5,0.0
8e9e_B,6,0.823
8e9e_B,7,0.725
8e9e_B,8,0.0
8e9e_B,9,0.994
8fft_A,0,0.0
8fft_A,1,0.0
8fft_A,2,0.0
8fft_A,3,0.0
8fft_A,4,0.0
8fft_A,5,0.659
8fft_A,6,0.0
8fft_A,7,0.802
8fft_A,8,0.734
8fft_A,9,0.0
8e9h_F,0,0.0
8e9h_F,1,0.0
8e9h_F,2,0.0
8e9h_F,3,0.0
8e9h_F,4,0.0
8e9h_F,5,0.0
8e9h_F,6,0.0
8e9h_F,7,0.0
8e9h_F,8,0.0
8e9h_F,9,1.0
8ffu_A,0,0.0
8ffu_A,1,0.0
8ffu_A,2,0.0
8ffu_A,3,0.0
8ffu_A,4,0.0
8ffu_A,5,0.73
8ffu_A,6,0.0
8ffu_A,7,0.777
8ffu_A,8,0.72
8ffu_A,9,0.0
8ea4_A,0,0.0
8ea4_A,1,0.0
8ea4_A,2,0.0
8ea4_A,3,0.0
8ea4_A,4,0.0
8ea4_A,5,0.984
8ea4_A,6,0.0
8ea4_A,7,0.0
8ea4_A,8,0.0
8ea4_A,9,0.0
8ffu_B,0,0.0
8ffu_B,1,0.0
8ffu_B,2,0.0
8ffu_B,3,0.0
8ffu_B,4,0.0
8ffu_B,5,0.715
8ffu_B,6,0.0
8ffu_B,7,0.773
8ffu_B,8,0.707
8ffu_B,9,0.0
8ea4_W,0,0.83
8ea4_W,1,0.0
8ea4_W,2,0.0
8ea4_W,3,0.0
8ea4_W,4,0.0
8ea4_W,5,0.935
8ea4_W,6,0.968
8ea4_W,7,0.0
8ea4_W,8,0.0
8ea4_W,9,0.759
8fj9_A,0,0.982
8fj9_A,1,0.0
8fj9_A,2,0.0
8fj9_A,3,0.0
8fj9_A,4,0.0
8fj9_A,5,0.964
8fj9_A,6,0.556
8fj9_A,7,0.0
8fj9_A,8,0.0
8fj9_A,9,0.0
8ea4_X,0,0.86
8ea4_X,1,0.0
8ea4_X,2,0.0
8ea4_X,3,0.0
8ea4_X,4,0.0
8ea4_X,5,0.935
8ea4_X,6,0.967
8ea4_X,7,0.0
8ea4_X,8,0.0
8ea4_X,9,0.757
8fj9_B,0,0.981
8fj9_B,1,0.0
8fj9_B,2,0.0
8fj9_B,3,0.0
8fj9_B,4,0.0
8fj9_B,5,0.966
8fj9_B,6,0.562
8fj9_B,7,0.0
8fj9_B,8,0.0
8fj9_B,9,0.0
8eaf_A,0,0.0
8eaf_A,1,0.0
8eaf_A,2,0.0
8eaf_A,3,0.0
8eaf_A,4,0.0
8eaf_A,5,0.966
8eaf_A,6,0.0
8eaf_A,7,0.632
8eaf_A,8,0.689
8eaf_A,9,1.0
8fjc_A,0,0.983
8fjc_A,1,0.0
8fjc_A,2,0.0
8fjc_A,3,0.0
8fjc_A,4,0.0
8fjc_A,5,0.963
8fjc_A,6,0.552
8fjc_A,7,0.0
8fjc_A,8,0.0
8fjc_A,9,0.0
8ecy_A,0,0.736
8ecy_A,1,0.553
8ecy_A,2,0.0
8ecy_A,3,0.0
8ecy_A,4,0.0
8ecy_A,5,0.982
8ecy_A,6,0.959
8ecy_A,7,0.0
8ecy_A,8,0.0
8ecy_A,9,0.854
8fjc_B,0,0.983
8fjc_B,1,0.0
8fjc_B,2,0.0
8fjc_B,3,0.0
8fjc_B,4,0.0
8fjc_B,5,0.963
8fjc_B,6,0.554
8fjc_B,7,0.0
8fjc_B,8,0.0
8fjc_B,9,0.0
8ecy_C,0,0.849
8ecy_C,1,0.0
8ecy_C,2,0.0
8ecy_C,3,0.0
8ecy_C,4,0.0
8ecy_C,5,0.0
8ecy_C,6,0.0
8ecy_C,7,0.0
8ecy_C,8,0.0
8ecy_C,9,0.0
8fkb_A,0,0.521
8fkb_A,1,0.0
8fkb_A,2,0.0
8fkb_A,3,0.0
8fkb_A,4,0.0
8fkb_A,5,0.64
8fkb_A,6,0.0
8fkb_A,7,0.0
8fkb_A,8,0.0
8fkb_A,9,0.0
8edk_A,0,0.917
8edk_A,1,0.0
8edk_A,2,0.0
8edk_A,3,0.0
8edk_A,4,0.0
8edk_A,5,0.0
8edk_A,6,0.0
8edk_A,7,0.0
8edk_A,8,0.0
8edk_A,9,0.916
8fnv_A,0,0.0
8fnv_A,1,0.656
8fnv_A,2,0.0
8fnv_A,3,0.502
8fnv_A,4,0.888
8fnv_A,5,0.0
8fnv_A,6,0.951
8fnv_A,7,0.835
8fnv_A,8,0.757
8fnv_A,9,0.973
8ef9_A,0,0.601
8ef9_A,1,0.0
8ef9_A,2,0.0
8ef9_A,3,0.0
8ef9_A,4,0.0
8ef9_A,5,0.982
8ef9_A,6,0.716
8ef9_A,7,0.0
8ef9_A,8,0.0
8ef9_A,9,0.922
8fnv_D,0,0.0
8fnv_D,1,0.656
8fnv_D,2,0.0
8fnv_D,3,0.504
8fnv_D,4,0.889
8fnv_D,5,0.0
8fnv_D,6,0.951
8fnv_D,7,0.835
8fnv_D,8,0.757
8fnv_D,9,0.973
8efc_A,0,0.593
8efc_A,1,0.0
8efc_A,2,0.0
8efc_A,3,0.0
8efc_A,4,0.0
8efc_A,5,0.982
8efc_A,6,0.711
8efc_A,7,0.0
8efc_A,8,0.0
8efc_A,9,0.907
8fny_A,0,0.0
8fny_A,1,0.0
8fny_A,2,0.597
8fny_A,3,0.0
8fny_A,4,0.0
8fny_A,5,0.981
8fny_A,6,0.653
8fny_A,7,0.754
8fny_A,8,0.709
8fny_A,9,1.0
8efg_A,0,0.0
8efg_A,1,0.6
8efg_A,2,0.0
8efg_A,3,0.0
8efg_A,4,0.69
8efg_A,5,0.0
8efg_A,6,0.778
8efg_A,7,0.0
8efg_A,8,0.0
8efg_A,9,0.975
8fny_C,0,0.0
8fny_C,1,0.0
8fny_C,2,0.549
8fny_C,3,0.0
8fny_C,4,0.503
8fny_C,5,0.981
8fny_C,6,0.665
8fny_C,7,0.769
8fny_C,8,0.709
8fny_C,9,1.0
8efk_A,0,0.608
8efk_A,1,0.0
8efk_A,2,0.0
8efk_A,3,0.0
8efk_A,4,0.0
8efk_A,5,0.982
8efk_A,6,0.713
8efk_A,7,0.0
8efk_A,8,0.0
8efk_A,9,0.918
8fo6_A,0,0.569
8fo6_A,1,0.0
8fo6_A,2,0.519
8fo6_A,3,0.0
8fo6_A,4,0.647
8fo6_A,5,0.98
8fo6_A,6,0.652
8fo6_A,7,0.746
8fo6_A,8,0.698
8fo6_A,9,1.0
8eg3_A,0,0.95
8eg3_A,1,0.0
8eg3_A,2,0.0
8eg3_A,3,0.0
8eg3_A,4,0.0
8eg3_A,5,0.964
8eg3_A,6,0.894
8eg3_A,7,0.787
8eg3_A,8,0.0
8eg3_A,9,0.999
8eg3_A,0,0.95
8eg3_A,1,0.0
8eg3_A,2,0.0
8eg3_A,3,0.0
8eg3_A,4,0.0
8eg3_A,5,0.964
8eg3_A,6,0.894
8eg3_A,7,0.787
8eg3_A,8,0.0
8eg3_A,9,0.999
8fo6_B,0,0.999
8fo6_B,1,0.0
8fo6_B,2,0.0
8fo6_B,3,0.0
8fo6_B,4,0.0
8fo6_B,5,0.0
8fo6_B,6,0.0
8fo6_B,7,0.0
8fo6_B,8,0.0
8fo6_B,9,0.0
8egd_A,0,0.533
8egd_A,1,0.0
8egd_A,2,0.0
8egd_A,3,0.0
8egd_A,4,0.0
8egd_A,5,0.975
8egd_A,6,0.606
8egd_A,7,0.0
8egd_A,8,0.0
8egd_A,9,0.0
8foa_A,0,0.0
8foa_A,1,0.0
8foa_A,2,0.0
8foa_A,3,0.0
8foa_A,4,0.0
8foa_A,5,0.0
8foa_A,6,0.0
8foa_A,7,0.0
8foa_A,8,0.0
8foa_A,9,0.973
8egw_A,0,0.999
8egw_A,1,0.0
8egw_A,2,0.0
8egw_A,3,0.0
8egw_A,4,0.0
8egw_A,5,0.0
8egw_A,6,0.0
8egw_A,7,0.0
8egw_A,8,0.0
8egw_A,9,0.0
8fp5_A,0,0.0
8fp5_A,1,0.0
8fp5_A,2,0.0
8fp5_A,3,0.0
8fp5_A,4,0.0
8fp5_A,5,0.989
8fp5_A,6,0.0
8fp5_A,7,0.0
8fp5_A,8,0.0
8fp5_A,9,0.0
8egw_B,0,0.999
8egw_B,1,0.0
8egw_B,2,0.0
8egw_B,3,0.0
8egw_B,4,0.0
8egw_B,5,0.0
8egw_B,6,0.0
8egw_B,7,0.0
8egw_B,8,0.0
8egw_B,9,0.0
8fr9_B,0,0.987
8fr9_B,1,0.0
8fr9_B,2,0.0
8fr9_B,3,0.0
8fr9_B,4,0.0
8fr9_B,5,0.0
8fr9_B,6,0.0
8fr9_B,7,0.0
8fr9_B,8,0.0
8fr9_B,9,0.0
8ehe_A,0,0.999
8ehe_A,1,0.0
8ehe_A,2,0.0
8ehe_A,3,0.0
8ehe_A,4,0.0
8ehe_A,5,0.779
8ehe_A,6,0.0
8ehe_A,7,0.0
8ehe_A,8,0.0
8ehe_A,9,0.977
8ful_G,0,0.0
8ful_G,1,0.656
8ful_G,2,0.559
8ful_G,3,0.894
8ful_G,4,0.961
8ful_G,5,0.0
8ful_G,6,0.897
8ful_G,7,0.0
8ful_G,8,0.0
8ful_G,9,0.903
8ein_B,0,0.0
8ein_B,1,0.509
8ein_B,2,0.0
8ein_B,3,0.0
8ein_B,4,0.714
8ein_B,5,0.0
8ein_B,6,0.572
8ein_B,7,0.565
8ein_B,8,0.522
8ein_B,9,1.0
8ein_B,0,0.0
8ein_B,1,0.509
8ein_B,2,0.0
8ein_B,3,0.0
8ein_B,4,0.714
8ein_B,5,0.0
8ein_B,6,0.572
8ein_B,7,0.565
8ein_B,8,0.522
8ein_B,9,1.0
8fun_B,0,0.0
8fun_B,1,0.682
8fun_B,2,0.0
8fun_B,3,0.894
8fun_B,4,0.965
8fun_B,5,0.0
8fun_B,6,0.947
8fun_B,7,0.0
8fun_B,8,0.0
8fun_B,9,0.859
8fun_B,0,0.0
8fun_B,1,0.682
8fun_B,2,0.0
8fun_B,3,0.894
8fun_B,4,0.965
8fun_B,5,0.0
8fun_B,6,0.947
8fun_B,7,0.0
8fun_B,8,0.0
8fun_B,9,0.859
8eip_B,0,0.0
8eip_B,1,0.0
8eip_B,2,0.0
8eip_B,3,0.0
8eip_B,4,0.0
8eip_B,5,0.0
8eip_B,6,0.0
8eip_B,7,0.555
8eip_B,8,0.548
8eip_B,9,1.0
8eip_B,0,0.0
8eip_B,1,0.0
8eip_B,2,0.0
8eip_B,3,0.0
8eip_B,4,0.0
8eip_B,5,0.0
8eip_B,6,0.0
8eip_B,7,0.555
8eip_B,8,0.548
8eip_B,9,1.0
8fun_D,0,0.0
8fun_D,1,0.683
8fun_D,2,0.0
8fun_D,3,0.895
8fun_D,4,0.966
8fun_D,5,0.0
8fun_D,6,0.948
8fun_D,7,0.0
8fun_D,8,0.0
8fun_D,9,0.859
8ek7_C,0,0.0
8ek7_C,1,0.0
8ek7_C,2,0.0
8ek7_C,3,0.0
8ek7_C,4,0.0
8ek7_C,5,0.769
8ek7_C,6,0.0
8ek7_C,7,0.974
8ek7_C,8,0.881
8ek7_C,9,0.544
8fz4_A,0,0.596
8fz4_A,1,0.0
8fz4_A,2,0.0
8fz4_A,3,0.0
8fz4_A,4,0.0
8fz4_A,5,0.992
8fz4_A,6,0.549
8fz4_A,7,0.0
8fz4_A,8,0.0
8fz4_A,9,0.0
8ela_A,0,0.0
8ela_A,1,0.0
8ela_A,2,0.0
8ela_A,3,0.0
8ela_A,4,0.0
8ela_A,5,0.0
8ela_A,6,0.0
8ela_A,7,0.936
8ela_A,8,0.864
8ela_A,9,0.0
8fzk_C,0,0.697
8fzk_C,1,0.0
8fzk_C,2,0.0
8fzk_C,3,0.0
8fzk_C,4,0.0
8fzk_C,5,0.0
8fzk_C,6,0.0
8fzk_C,7,0.0
8fzk_C,8,0.0
8fzk_C,9,0.0
8elf_A,0,0.0
8elf_A,1,0.0
8elf_A,2,0.0
8elf_A,3,0.0
8elf_A,4,0.0
8elf_A,5,0.967
8elf_A,6,0.0
8elf_A,7,0.0
8elf_A,8,0.0
8elf_A,9,0.0
8g0a_A,0,0.0
8g0a_A,1,0.0
8g0a_A,2,0.0
8g0a_A,3,0.0
8g0a_A,4,0.0
8g0a_A,5,0.987
8g0a_A,6,0.559
8g0a_A,7,0.0
8g0a_A,8,0.0
8g0a_A,9,0.0
8elf_B,0,0.0
8elf_B,1,0.0
8elf_B,2,0.0
8elf_B,3,0.0
8elf_B,4,0.0
8elf_B,5,0.969
8elf_B,6,0.0
8elf_B,7,0.0
8elf_B,8,0.0
8elf_B,9,0.0
8g0a_B,0,0.0
8g0a_B,1,0.0
8g0a_B,2,0.0
8g0a_B,3,0.0
8g0a_B,4,0.0
8g0a_B,5,0.987
8g0a_B,6,0.578
8g0a_B,7,0.0
8g0a_B,8,0.0
8g0a_B,9,0.0
8eoc_B,0,0.66
8eoc_B,1,0.0
8eoc_B,2,0.0
8eoc_B,3,0.0
8eoc_B,4,0.0
8eoc_B,5,0.0
8eoc_B,6,0.0
8eoc_B,7,0.0
8eoc_B,8,0.0
8eoc_B,9,0.539
8g0a_E,0,0.0
8g0a_E,1,0.0
8g0a_E,2,0.0
8g0a_E,3,0.0
8g0a_E,4,0.0
8g0a_E,5,0.991
8g0a_E,6,0.0
8g0a_E,7,0.0
8g0a_E,8,0.0
8g0a_E,9,0.0
8ep4_A,0,0.998
8ep4_A,1,0.0
8ep4_A,2,0.0
8ep4_A,3,0.0
8ep4_A,4,0.0
8ep4_A,5,0.815
8ep4_A,6,0.0
8ep4_A,7,0.0
8ep4_A,8,0.0
8ep4_A,9,0.777
8g1n_A,0,0.98
8g1n_A,1,0.0
8g1n_A,2,0.0
8g1n_A,3,0.0
8g1n_A,4,0.0
8g1n_A,5,0.913
8g1n_A,6,0.609
8g1n_A,7,0.768
8g1n_A,8,0.769
8g1n_A,9,0.0
8epv_A,0,0.0
8epv_A,1,0.0
8epv_A,2,0.0
8epv_A,3,0.0
8epv_A,4,0.882
8epv_A,5,0.0
8epv_A,6,0.0
8epv_A,7,0.617
8epv_A,8,0.617
8epv_A,9,0.758
8g1n_B,0,0.973
8g1n_B,1,0.0
8g1n_B,2,0.0
8g1n_B,3,0.0
8g1n_B,4,0.0
8g1n_B,5,0.907
8g1n_B,6,0.597
8g1n_B,7,0.761
8g1n_B,8,0.763
8g1n_B,9,0.0
8epz_A,0,0.0
8epz_A,1,0.0
8epz_A,2,0.0
8epz_A,3,0.0
8epz_A,4,0.737
8epz_A,5,0.846
8epz_A,6,0.67
8epz_A,7,0.765
8epz_A,8,0.703
8epz_A,9,0.965
8g2e_A,0,0.0
8g2e_A,1,0.0
8g2e_A,2,0.0
8g2e_A,3,0.0
8g2e_A,4,0.0
8g2e_A,5,0.991
8g2e_A,6,0.753
8g2e_A,7,0.0
8g2e_A,8,0.0
8g2e_A,9,0.0
8eqi_A,0,0.0
8eqi_A,1,0.0
8eqi_A,2,0.0
8eqi_A,3,0.0
8eqi_A,4,0.0
8eqi_A,5,0.0
8eqi_A,6,0.0
8eqi_A,7,0.0
8eqi_A,8,0.0
8eqi_A,9,1.0
8g2l_A,0,0.0
8g2l_A,1,0.0
8g2l_A,2,0.0
8g2l_A,3,0.0
8g2l_A,4,0.0
8g2l_A,5,0.0
8g2l_A,6,0.0
8g2l_A,7,0.0
8g2l_A,8,0.0
8g2l_A,9,1.0
8eqm_A,0,0.531
8eqm_A,1,0.51
8eqm_A,2,0.74
8eqm_A,3,0.883
8eqm_A,4,0.964
8eqm_A,5,0.0
8eqm_A,6,0.0
8eqm_A,7,0.0
8eqm_A,8,0.0
8eqm_A,9,0.877
8g3m_G,0,0.995
8g3m_G,1,0.0
8g3m_G,2,0.0
8g3m_G,3,0.0
8g3m_G,4,0.0
8g3m_G,5,0.0
8g3m_G,6,0.0
8g3m_G,7,0.725
8g3m_G,8,0.566
8g3m_G,9,0.0
8eqm_D,0,0.0
8eqm_D,1,0.0
8eqm_D,2,0.0
8eqm_D,3,0.9
8eqm_D,4,0.967
8eqm_D,5,0.0
8eqm_D,6,0.596
8eqm_D,7,0.0
8eqm_D,8,0.0
8eqm_D,9,0.715
8g3p_A,0,0.996
8g3p_A,1,0.0
8g3p_A,2,0.0
8g3p_A,3,0.0
8g3p_A,4,0.0
8g3p_A,5,0.0
8g3p_A,6,0.0
8g3p_A,7,0.726
8g3p_A,8,0.568
8g3p_A,9,0.0
8eqo_B,0,0.664
8eqo_B,1,0.0
8eqo_B,2,0.0
8eqo_B,3,0.0
8eqo_B,4,0.0
8eqo_B,5,0.0
8eqo_B,6,0.0
8eqo_B,7,0.0
8eqo_B,8,0.0
8eqo_B,9,0.55
8g3r_E,0,0.995
8g3r_E,1,0.0
8g3r_E,2,0.0
8g3r_E,3,0.0
8g3r_E,4,0.0
8g3r_E,5,0.0
8g3r_E,6,0.0
8g3r_E,7,0.751
8g3r_E,8,0.59
8g3r_E,9,0.505
8et4_A,0,0.827
8et4_A,1,0.0
8et4_A,2,0.0
8et4_A,3,0.0
8et4_A,4,0.0
8et4_A,5,0.994
8et4_A,6,0.729
8et4_A,7,0.0
8et4_A,8,0.0
8et4_A,9,0.0
8g3z_A,0,0.995
8g3z_A,1,0.0
8g3z_A,2,0.0
8g3z_A,3,0.0
8g3z_A,4,0.0
8g3z_A,5,0.0
8g3z_A,6,0.0
8g3z_A,7,0.0
8g3z_A,8,0.0
8g3z_A,9,0.0
8et5_A,0,0.829
8et5_A,1,0.0
8et5_A,2,0.0
8et5_A,3,0.0
8et5_A,4,0.0
8et5_A,5,0.994
8et5_A,6,0.73
8et5_A,7,0.0
8et5_A,8,0.0
8et5_A,9,0.0
8g46_B,0,0.0
8g46_B,1,0.0
8g46_B,2,0.0
8g46_B,3,0.0
8g46_B,4,0.0
8g46_B,5,0.0
8g46_B,6,0.0
8g46_B,7,0.0
8g46_B,8,0.0
8g46_B,9,0.998
8etb_A,0,0.738
8etb_A,1,0.0
8etb_A,2,0.0
8etb_A,3,0.0
8etb_A,4,0.0
8etb_A,5,0.0
8etb_A,6,0.0
8etb_A,7,0.0
8etb_A,8,0.0
8etb_A,9,0.674
8g5y_LC,0,0.56
8g5y_LC,1,0.0
8g5y_LC,2,0.0
8g5y_LC,3,0.0
8g5y_LC,4,0.0
8g5y_LC,5,0.835
8g5y_LC,6,0.0
8g5y_LC,7,0.0
8g5y_LC,8,0.649
8g5y_LC,9,0.0
8etd_B,0,0.0
8etd_B,1,0.0
8etd_B,2,0.0
8etd_B,3,0.0
8etd_B,4,0.0
8etd_B,5,0.993
8etd_B,6,0.0
8etd_B,7,0.0
8etd_B,8,0.0
8etd_B,9,0.0
8g5y_LD,0,0.0
8g5y_LD,1,0.0
8g5y_LD,2,0.0
8g5y_LD,3,0.0
8g5y_LD,4,0.0
8g5y_LD,5,0.542
8g5y_LD,6,0.0
8g5y_LD,7,0.0
8g5y_LD,8,0.0
8g5y_LD,9,0.0
8eug_j,0,0.0
8eug_j,1,0.0
8eug_j,2,0.0
8eug_j,3,0.0
8eug_j,4,0.0
8eug_j,5,0.0
8eug_j,6,0.0
8eug_j,7,0.0
8eug_j,8,0.0
8eug_j,9,1.0
8g5y_LI,0,0.824
8g5y_LI,1,0.0
8g5y_LI,2,0.0
8g5y_LI,3,0.0
8g5y_LI,4,0.0
8g5y_LI,5,0.879
8g5y_LI,6,0.0
8g5y_LI,7,0.0
8g5y_LI,8,0.0
8g5y_LI,9,0.985
8ew1_B,0,0.998
8ew1_B,1,0.0
8ew1_B,2,0.0
8ew1_B,3,0.0
8ew1_B,4,0.0
8ew1_B,5,0.827
8ew1_B,6,0.0
8ew1_B,7,0.0
8ew1_B,8,0.0
8ew1_B,9,0.775
8g5y_LL,0,0.0
8g5y_LL,1,0.0
8g5y_LL,2,0.0
8g5y_LL,3,0.0
8g5y_LL,4,0.0
8g5y_LL,5,0.0
8g5y_LL,6,0.0
8g5y_LL,7,0.0
8g5y_LL,8,0.0
8g5y_LL,9,0.0
8ew4_A,0,0.787
8ew4_A,1,0.0
8ew4_A,2,0.0
8ew4_A,3,0.0
8ew4_A,4,0.0
8ew4_A,5,0.0
8ew4_A,6,0.0
8ew4_A,7,0.0
8ew4_A,8,0.0
8ew4_A,9,0.685
8g5y_LS,0,0.0
8g5y_LS,1,0.0
8g5y_LS,2,0.0
8g5y_LS,3,0.0
8g5y_LS,4,0.0
8g5y_LS,5,0.0
8g5y_LS,6,0.0
8g5y_LS,7,0.0
8g5y_LS,8,0.532
8g5y_LS,9,0.62
8ewo_A,0,0.0
8ewo_A,1,0.68
8ewo_A,2,0.0
8ewo_A,3,0.628
8ewo_A,4,0.905
8ewo_A,5,0.864
8ewo_A,6,0.891
8ewo_A,7,0.0
8ewo_A,8,0.0
8ewo_A,9,0.987
8g5y_LV,0,0.0
8g5y_LV,1,0.0
8g5y_LV,2,0.0
8g5y_LV,3,0.0
8g5y_LV,4,0.0
8g5y_LV,5,0.0
8g5y_LV,6,0.0
8g5y_LV,7,0.0
8g5y_LV,8,0.0
8g5y_LV,9,0.0
8ez2_A,0,0.0
8ez2_A,1,0.0
8ez2_A,2,0.0
8ez2_A,3,0.0
8ez2_A,4,0.0
8ez2_A,5,0.0
8ez2_A,6,0.0
8ez2_A,7,0.0
8ez2_A,8,0.0
8ez2_A,9,1.0
8g5y_SN,0,0.0
8g5y_SN,1,0.0
8g5y_SN,2,0.0
8g5y_SN,3,0.0
8g5y_SN,4,0.0
8g5y_SN,5,0.0
8g5y_SN,6,0.0
8g5y_SN,7,0.0
8g5y_SN,8,0.0
8g5y_SN,9,0.0
8ez4_C,0,0.0
8ez4_C,1,0.634
8ez4_C,2,0.0
8ez4_C,3,0.0
8ez4_C,4,0.697
8ez4_C,5,0.644
8ez4_C,6,0.912
8ez4_C,7,0.0
8ez4_C,8,0.0
8ez4_C,9,0.999
8g5z_EF,0,0.0
8g5z_EF,1,0.0
8g5z_EF,2,0.0
8g5z_EF,3,0.0
8g5z_EF,4,0.0
8g5z_EF,5,0.991
8g5z_EF,6,0.0
8g5z_EF,7,0.0
8g5z_EF,8,0.0
8g5z_EF,9,0.0
8ez4_D,0,0.0
8ez4_D,1,0.64
