pdbchain,LigID,partitions
6a1r_A,{'MG'},2
6a1z_A,{'MG'},5
6a20_A,{'MG'},5
6a23_A,{'MG'},2
6a2c_A,{'MG'},3
6a2c_B,{'MG'},3
6a2d_A,{'MG'},3
6a2d_B,{'MG'},3
6a2w_A,{'CA'},5
6a38_A,{'MG'},3
6a46_A,"{'CA', 'MG'}",4
6a46_B,"{'CA', 'MG'}",4
6a47_A,{'MG'},4
6a47_B,{'MG'},4
6a48_A,{'CA'},3
6a4b_A,{'MG'},4
6a4b_B,{'MG'},4
6a4b_C,{'MG'},4
6a4b_D,{'MG'},4
6a4b_F,{'MG'},4
6a4f_A,{'MN'},5
6a4u_C,{'MG'},6
6a4x_A,{'FE2'},1
6a4z_A,{'FE2'},1
6a50_A,{'MG'},2
6a52_B,{'FE2'},1
6a54_A,{'MN'},1
6a55_A,{'MN'},1
6a56_A,{'CA'},1
6a57_A,{'ZN'},3
6a5k_A,{'ZN'},2
6a5m_A,{'ZN'},2
6a5n_A,{'ZN'},2
6a5s_B,{'MG'},3
6a6a_A,{'ZN'},5
6a6f_A,{'ZN'},1
6a6j_A,{'ZN'},1
6a6m_A,{'MG'},1
6a6q_A,{'CA'},2
6a7s_B,{'CA'},1
6a7t_A,{'CA'},1
6a7w_A,{'ZN'},5
6a8h_A,{'CA'},2
6a8i_A,{'CA'},2
6a8l_A,{'ZN'},3
6a8x_A,{'CA'},1
6a8z_A,{'ZN'},4
6a8z_B,{'ZN'},4
6a93_A,{'ZN'},4
6a98_A,{'CA'},1
6a98_D,{'CA'},1
6a99_D,"{'CA', 'MG'}",1
6a9f_C,"{'CA', 'MG'}",1
6a9t_A,{'MN'},4
6a9u_A,{'MN'},4
6a9v_A,{'MN'},4
6aa3_A,{'ZN'},4
6aac_A,{'MG'},1
6aan_A,{'MG'},1
6aap_A,{'MG'},1
6aaz_A,{'MG'},1
6ac9_B,{'MG'},3
6ac9_C,{'MG'},3
6ac9_D,{'MG'},3
6acb_A,"{'ZN', 'MG'}",1
6aci_A,{'MN'},1
6aco_A,{'ZN'},1
6acp_A,{'ZN'},1
6adx_A,{'MN'},2
6ae9_A,"{'MG', 'MN'}",1
6aec_A,{'MN'},1
6aef_A,{'ZN'},2
6aej_A,{'ZN'},5
6aek_A,"{'CA', 'ZN'}",3
6ael_A,"{'CA', 'ZN'}",3
6aem_A,"{'CA', 'ZN'}",3
6afs_B,{'MG'},5
6aft_A,{'MG'},5
6afu_A,{'MG'},5
6afv_A,{'MG'},5
6afw_A,{'MG'},5
6afx_A,{'MG'},5
6afy_A,{'MG'},5
6afz_A,{'MG'},5
6ag0_C,{'CA'},2
6ag4_A,{'CA'},2
6ag5_A,{'CA'},2
6agi_A,{'CA'},5
6agi_B,{'CA'},5
6ah7_A,{'MN'},4
6ah8_A,{'MN'},4
6ai0_B,{'CA'},3
6ai5_A,"{'ZN', 'MG'}",3
6aii_A,{'CA'},3
6aij_A,{'CA'},2
6ait_A,{'ZN'},2
6ait_B,{'ZN'},2
6ait_C,{'ZN'},2
6ait_D,{'ZN'},2
6ait_E,{'ZN'},2
6ait_F,{'ZN'},2
6aiy_A,{'MG'},6
6aj8_A,{'CA'},2
6ajc_A,{'CA'},2
6ajc_B,{'CA'},2
6ak4_A,{'ZN'},5
6ak5_A,{'MN'},1
6ak7_A,{'MG'},3
6akn_A,{'CU'},4
6ako_C,{'MG'},5
6akp_C,{'MG'},5
6akv_A,{'ZN'},2
6akz_A,{'FE'},3
6al6_A,{'CA'},1
6al6_B,{'CA'},1
6al7_B,{'CA'},1
6al7_E,{'CA'},1
6al8_B,{'CA'},1
6al8_E,{'CA'},1
6ala_C,{'CU'},3
6alb_A,{'ZN'},1
6alm_A,{'FE2'},2
6aln_A,{'FE2'},2
6am0_A,{'MG'},4
6am3_X,{'CA'},1
6amb_A,{'MG'},3
6aml_A,{'ZN'},4
6aml_G,{'ZN'},4
6amo_A,{'MG'},3
6amp_A,{'CU'},3
6an0_A,{'ZN'},2
6an3_A,{'CU'},3
6anj_A,{'CA'},2
6ank_B,{'CA'},4
6ao1_A,{'CA'},5
6ao1_B,{'CA'},5
6ao1_C,{'CA'},5
6ao6_A,{'CU'},3
6aob_A,{'MN'},6
6aob_B,{'MN'},6
6aoc_C,{'MN'},3
6aod_B,{'CO'},1
6aoj_A,{'MG'},2
6aok_A,{'MG'},2
6aon_A,{'CA'},3
6ap4_C,{'MG'},3
6ap9_A,{'CA'},6
6apg_A,{'CA'},1
6apu_B,{'MG'},1
6apv_B,{'MG'},1
6apv_D,{'MG'},1
6apx_A,{'SO4'},5
6apz_A,{'MG'},5
6aq4_B,{'MG'},5
6aqo_D,{'MG'},1
6aqo_E,{'MG'},1
6aqr_A,{'ZN'},1
6aqr_C,{'ZN'},1
6aqr_E,{'ZN'},1
6aqs_A,{'PO4'},1
6arb_A,{'MG'},5
6ark_A,{'MG'},3
6as6_A,{'MG'},5
6as7_A,{'MG'},5
6asb_F,{'ZN'},4
6asb_I,{'ZN'},4
6asb_L,{'ZN'},4
6asd_C,{'ZN'},2
6asi_A,{'MN'},6
6asm_A,{'MN'},6
6asu_A,{'MG'},5
6at2_A,{'MN'},6
6atg_B,{'MG'},5
6atg_C,{'MG'},5
6au9_A,{'MG'},5
6auf_B,{'ZN'},6
6avs_A,{'ZN'},3
6avz_B,{'CA'},3
6aw7_A,{'CA'},2
6aw9_A,{'CA'},2
6aw9_C,{'CA'},2
6ax3_A,{'ZN'},3
6ax6_A,{'FE2'},2
6ax6_B,{'FE2'},2
6ax7_A,{'FE2'},2
6ax7_B,{'FE2'},2
6ax9_A,{'MG'},2
6axe_A,{'MG'},5
6axe_B,{'MG'},5
6axm_A,{'MG'},2
6axn_A,{'MG'},2
6axu_A,{'MG'},2
6ay0_A,{'CU'},3
6ayu_A,{'MG'},2
6ayv_A,{'MG'},2
6azq_B,{'CA'},1
6b00_A,{'ZN'},4
6b04_A,{'MG'},2
6b04_B,{'MG'},2
6b04_C,{'MG'},2
6b05_A,{'ZN'},5
6b06_A,{'MG'},2
6b06_C,{'MG'},2
6b07_C,{'MG'},2
6b0j_A,{'CA'},3
6b0o_A,{'ZN'},5
6b0r_A,{'ZN'},5
6b1w_A,{'SO4'},5
6b2f_A,{'ZN'},4
6b2f_G,{'ZN'},4
6b2u_A,{'MN'},2
6b3a_A,{'MN'},2
6b3b_A,{'MN'},2
6b3k_H,{'MG'},1
6b3k_L,{'MG'},1
6b4k_A,{'MG'},3
6b4k_B,{'MG'},3
6b4o_A,{'MG'},3
6b5e_A,{'MG'},5
6b5e_B,{'MG'},5
6b5e_F,{'MG'},5
6b5e_H,{'MG'},5
6b5k_A,{'MG'},5
6b5k_B,{'MG'},5
6b64_A,{'MG'},4
6b65_A,{'MG'},4
6b67_A,{'CA'},3
6b6u_A,{'MG'},5
6b6u_B,{'MG'},5
6b6z_A,{'ZN'},1
6b6z_C,{'ZN'},1
6b7h_A,{'CA'},1
6b7k_A,{'CA'},2
6b8r_A,{'CA'},1
6b8w_B,{'MN'},1
6b98_A,{'ZN'},1
6b98_B,{'ZN'},1
6b9d_A,{'MG'},2
6b9d_B,{'MG'},2
6b9e_A,{'MG'},2
6b9e_B,{'MG'},2
6b9f_B,{'MG'},2
6b9g_A,{'MG'},6
6b9g_B,{'MG'},6
6b9g_C,{'MG'},6
6b9o_A,{'ZN'},3
6b9o_B,{'ZN'},3
6b9p_A,{'ZN'},3
6b9p_B,{'ZN'},3
6b9r_C,{'FE'},2
6b9t_D,{'FE'},2
6b9v_A,"{'ZN', 'MN'}",6
6b9v_B,"{'ZN', 'MN'}",6
6ba0_A,{'CA'},3
6ba0_C,{'CA'},3
6ba1_A,{'CA'},3
6ba2_A,{'ZN'},1
6ba4_A,{'ZN'},1
6ba7_A,{'MG'},5
6bbe_A,{'CA'},3
6bbt_B,{'CA'},2
6bbw_A,{'CA'},2
6bbz_A,{'MG'},1
6bc1_A,{'MG'},3
6bce_A,{'CA'},3
6bcf_J,{'CA'},3
6bcg_A,{'CA'},3
6bcg_D,{'CA'},3
6bcg_G,{'CA'},3
6bcg_J,{'CA'},3
6bcn_A,{'CA'},3
6bcn_C,{'CA'},3
6bcr_E,{'MG'},3
6bd0_A,{'CA'},3
6bd4_A,{'ZN'},2
6bda_A,{'MG'},3
6bdj_A,{'FE'},2
6bdj_U,{'FE'},2
6bdn_A,{'MG'},3
6bdt_A,{'CA'},4
6bdt_B,{'CA'},4
6bdt_C,{'CA'},4
6bdt_D,{'CA'},4
6be6_A,"{'CA', 'ZN'}",3
6be6_C,"{'CA', 'ZN'}",3
6be6_D,{'CA'},3
6bea_A,{'CA'},3
6bej_A,{'MN'},5
6bfp_A,{'CA'},2
6bfy_A,{'MG'},2
6bfz_C,{'MG'},2
6bfz_D,{'MG'},2
6bg2_A,{'MN'},3
6bgc_A,{'CA'},4
6bgc_B,{'CA'},4
6bgd_A,{'CA'},4
6bgf_A,{'FE2'},5
6bgp_A,{'CA'},4
6bgp_B,{'CA'},4
6bgp_C,{'CA'},4
6bgu_A,{'MN'},5
6bgy_A,{'MN'},5
6bgz_A,{'MN'},5
6bh0_A,{'MN'},5
6bh1_A,{'MN'},5
6bh2_A,{'MN'},5
6bh3_A,{'MN'},5
6bh4_A,{'MN'},5
6bh5_A,{'MN'},5
6bh7_A,{'ZN'},4
6bh7_G,{'ZN'},4
6bhj_A,{'MG'},3
6bhk_A,{'ZN'},4
6bhk_B,{'ZN'},4
6bhk_G,{'ZN'},4
6bhl_A,{'ZN'},4
6bi8_A,{'ZN'},6
6bia_B,{'CA'},3
6bie_A,{'ZN'},3
6bj0_A,{'MG'},5
6bjd_A,{'CA'},4
6bjd_B,{'CA'},4
6bjd_C,{'CA'},4
6bjd_D,{'CA'},4
6bk5_A,{'CA'},4
6bkx_C,{'CA'},2
6blf_A,{'ZN'},1
6blw_A,{'ZN'},5
6bm9_A,{'ZN'},2
6bm9_B,{'ZN'},2
6bm9_C,{'ZN'},2
6bm9_D,{'ZN'},2
6bma_A,{'PO4'},4
6bmc_A,{'CO'},6
6bmc_B,{'CO'},6
6bml_A,{'ZN'},5
6bml_B,{'ZN'},5
6bmn_A,{'ZN'},5
6bmn_B,{'ZN'},5
6bms_A,{'ZN'},5
6bms_D,{'ZN'},5
6bmt_A,{'CA'},3
6bn2_A,{'CA'},2
6bnc_A,{'ZN'},5
6bne_A,{'PO4'},5
6bnj_A,{'MG'},1
6bnj_B,{'MG'},1
6bnj_C,{'MG'},1
6bnj_D,{'MG'},1
6bnn_A,{'CO'},1
6bnz_A,{'CO'},1
6bo7_A,{'MG'},1
6bo7_E,{'MG'},1
6bo7_F,{'MG'},1
6bo7_L,{'MG'},1
6boj_A,{'ZN'},1
6boj_C,{'ZN'},1
6box_A,{'ZN'},1
6box_B,{'ZN'},1
6bp4_A,{'ZN'},1
6bp4_B,{'ZN'},1
6bqj_C,{'ZN'},5
6bqz_A,{'MG'},3
6bqz_B,{'MG'},3
6br1_F,{'MG'},1
6br5_A,{'CA'},4
6br7_B,{'MG'},4
6brm_B,{'ZN'},4
6brm_F,{'ZN'},4
6brm_H,{'ZN'},4
6brs_A,{'PO4'},5
6bs3_B,"{'CA', 'MG'}",3
6bs6_A,{'CA'},5
6bse_A,{'ZN'},6
6bsg_A,{'CA'},3
6bsh_A,{'CA'},3
6bsj_A,{'CA'},3
6bsu_A,{'MN'},6
6bt2_A,"{'MG', 'SO4'}",4
6bt2_B,"{'MG', 'SO4'}",4
6bt9_B,{'CA'},6
6btf_A,{'MG'},1
6btg_A,{'MN'},1
6bu1_A,{'MG'},5
6bu5_A,{'MN'},5
6bul_B,{'MG'},5
6bum_B,{'CA'},1
6bup_A,{'CA'},1
6buu_A,{'MN'},3
6buu_B,{'MN'},3
6bux_A,{'ZN'},4
6bv5_A,{'ZN'},4
6bv6_A,{'ZN'},4
6bv9_A,{'ZN'},4
6bvd_A,"{'CA', 'ZN'}",4
6bvd_B,"{'CA', 'ZN'}",4
6bvp_A,{'FE2'},5
6bwh_A,{'MG'},1
6bwh_C,{'MG'},1
6bwn_A,{'CA'},1
6bwq_B,{'MN'},5
6bwy_A,{'ZN'},5
6bwy_B,{'ZN'},5
6bx7_A,{'CA'},2
6bxb_B,{'MG'},5
6bxj_A,{'MG'},1
6bxz_A,{'CA'},1
6bxz_C,{'CA'},1
6byt_B,{'CA'},2
6byw_A,{'MG'},1
6byw_B,{'MG'},1
6byw_C,{'MG'},1
6byw_D,{'MG'},1
6byx_A,{'CA'},2
6byx_B,{'CA'},2
6bz3_A,{'CA'},4
6bzn_A,{'CA'},1
6bzn_D,{'CA'},1
6bzt_B,{'CA'},1
6c01_A,"{'CA', 'ZN'}",3
6c01_B,"{'CA', 'ZN'}",3
6c02_A,"{'CA', 'ZN'}",3
6c07_A,{'MG'},5
6c07_B,{'MG'},5
6c07_C,{'MG'},5
6c07_D,{'MG'},5
6c0d_A,{'ZN'},3
6c0k_A,{'MG'},3
6c0m_B,{'CA'},5
6c0r_A,{'MG'},3
6c1j_A,{'MG'},6
6c1x_A,{'MG'},6
6c25_A,{'MG'},6
6c2h_A,{'CA'},3
6c2n_A,{'ZN'},5
6c2o_A,{'ZN'},5
6c2x_A,{'MG'},5
6c33_A,{'MN'},6
6c34_A,{'MN'},6
6c35_A,{'MN'},6
6c36_A,{'MN'},6
6c40_B,{'CU'},4
6c46_A,{'CA'},2
6c49_A,{'ZN'},4
6c4a_A,{'MG'},3
6c4a_B,{'MG'},3
6c4v_A,{'ZN'},4
6c5u_A,{'MG'},4
6c5u_C,{'MG'},4
6c5u_D,{'MG'},4
6c62_D,{'MG'},4
6c6g_A,{'CA'},5
6c6i_A,{'ZN'},2
6c6k_A,{'MG'},5
6c6k_B,{'MG'},5
6c6o_A,{'MG'},5
6c6q_F,{'MG'},2
6c72_A,{'ZN'},4
6c75_A,{'FE'},2
6c7b_A,{'MG'},5
6c7f_C,{'ZN'},1
6c7i_C,{'ZN'},1
6c7k_A,{'FE2'},1
6c7p_A,{'FE2'},1
6c7p_B,{'FE2'},1
6c7y_A,{'MG'},3
6c89_A,{'ZN'},2
6c89_B,{'ZN'},2
6c8p_A,{'MG'},5
6c90_A,{'MG'},3
6c9c_A,{'ZN'},4
6c9e_B,{'ZN'},1
6ca2_A,{'ZN'},4
6ca4_A,{'MG'},3
6ca4_B,{'MG'},3
6ca4_C,{'MG'},3
6cac_A,"{'CO', 'CA', 'ZN'}",2
6cac_D,"{'CO', 'CA', 'ZN'}",2
6cau_A,{'MG'},2
6cav_A,{'MG'},4
6cav_B,{'MG'},4
6cav_D,{'MG'},4
6cbd_A,{'MG'},1
6cbs_A,{'ZN'},5
6cbt_A,{'ZN'},5
6cbx_B,{'ZN'},1
6cby_B,{'ZN'},1
6cda_A,{'ZN'},2
6cdb_A,{'ZN'},2
6cdd_A,{'ZN'},5
6cdh_A,{'FE2'},5
6cen_A,{'ZN'},1
6ceo_A,{'MG'},2
6cer_E,{'MG'},2
6cey_A,{'MG'},4
6cf3_A,{'MN'},3
6cfn_A,{'ZN'},6
6cfn_C,{'ZN'},6
6cfr_A,{'MG'},1
6cfs_A,{'MG'},1
6cft_A,{'MG'},1
6cfu_A,{'MG'},1
6cg6_A,{'CA'},1
6cg7_A,{'CA'},1
6cgb_A,{'CA'},1
6cgd_B,{'MG'},4
6cgf_A,{'MG'},3
6cgg_A,{'MG'},4
6cgg_B,{'MG'},4
6cgg_C,{'MG'},4
6cgg_D,{'MG'},4
6cgj_A,{'MG'},2
6cgk_A,"{'PO4', 'MG'}",2
6cgs_A,{'CA'},1
6cgt_A,{'CA'},2
6cgu_A,{'CA'},1
6cgy_A,"{'CO', 'PO4'}",1
6ch4_A,{'MG'},4
6ch4_B,{'MG'},4
6ch4_D,{'MG'},4
6chg_C,{'ZN'},1
6chu_A,{'MG'},5
6ci0_D,{'CU'},5
6ci7_B,{'MG'},6
6ci7_D,{'MG'},6
6ci7_F,{'MG'},6
6cib_A,{'MG'},6
6cib_C,{'MG'},6
6cib_D,{'MG'},6
6cib_E,{'MG'},6
6cic_A,{'ZN'},3
6cj0_A,{'MG'},6
6cj3_A,{'MG'},5
6cj4_A,{'MG'},5
6cj9_A,"{'CA', 'MN'}",3
6cjj_A,{'MG'},2
6cjl_B,{'MG'},2
6ck1_A,{'ZN'},3
6ck1_B,{'ZN'},3
6ck1_C,{'ZN'},3
6ck1_D,{'ZN'},3
6ck7_A,{'ZN'},4
6ckk_A,{'CA'},4
6cko_B,{'ZN'},1
6cko_C,{'ZN'},6
6ckx_A,{'MG'},3
6cl5_A,{'FE'},4
6cl6_A,"{'CA', 'FE'}",4
6cme_A,{'ZN'},1
6cmk_A,{'ZN'},3
6cnl_A,{'MG'},4
6cnl_B,{'MG'},4
6cnl_C,{'MG'},4
6cnl_D,{'MG'},4
6cnl_E,{'MG'},4
6cnl_F,{'MG'},4
6cnl_H,{'MG'},4
6cnl_I,{'MG'},4
6cnl_J,{'MG'},4
6cnl_L,{'MG'},4
6cnp_A,{'CA'},1
6com_A,"{'CA', 'MG'}",6
6cpf_A,{'MG'},3
6cpm_C,"{'CA', 'ZN'}",1
6cpm_D,"{'CA', 'ZN'}",1
6cpm_E,{'CA'},5
6cpt_A,{'ZN'},1
6cpu_A,{'ZN'},1
6cq2_A,{'MG'},4
6cqd_A,{'MG'},3
6cqd_B,{'MG'},3
6cqg_A,{'ZN'},4
6cql_D,{'MG'},1
6cqq_B,{'MG'},3
6cqs_A,{'ZN'},2
6cr0_A,{'CA'},4
6cr3_A,{'MG'},1
6crm_A,{'ZN'},5
6crn_A,{'ZN'},1
6crn_B,{'ZN'},1
6crn_C,{'ZN'},1
6crn_D,{'ZN'},1
6crt_A,{'MN'},6
6csb_A,{'ZN'},2
6csb_B,{'ZN'},2
6csb_C,{'ZN'},2
6csb_D,{'ZN'},2
6csd_A,{'ZN'},2
6csd_B,{'ZN'},2
6csl_A,{'ZN'},2
6cst_A,{'MG'},2
6csy_A,{'MG'},2
6ct2_A,"{'ZN', 'MG'}",1
6ct9_A,{'ZN'},5
6cta_A,"{'ZN', 'MG'}",5
6ctc_A,{'FE'},3
6cth_A,{'MG'},3
6cty_E,{'ZN'},1
6ctz_A,{'MG'},4
6cu4_A,{'CA'},6
6cu6_A,{'MG'},3
6cu6_B,{'MG'},3
6cu6_C,{'MG'},3
6cv7_A,{'CA'},1
6cve_C,{'MG'},1
6cvp_B,{'ZN'},4
6cvq_A,{'ZN'},4
6cvr_A,{'ZN'},4
6cvs_A,{'ZN'},4
6cvt_A,{'ZN'},4
6cvt_B,{'ZN'},4
6cw3_E,{'ZN'},3
6cw3_G,{'ZN'},3
6cwo_A,{'MN'},5
6cwo_B,{'MN'},5
6cwp_B,{'MN'},5
6cwq_A,{'MN'},5
6cwv_A,{'MG'},1
6cwy_D,"{'ZN', 'MG'}",3
6cx8_E,{'MN'},1
6cxh_A,{'CU'},6
6cxo_A,"{'CA', 'ZN', 'MG'}",4
6cxo_B,"{'CA', 'ZN', 'MG'}",4
6cxx_A,{'ZN'},4
6cy3_A,{'ZN'},4
6cy9_A,{'MG'},5
6cyl_A,{'MN'},5
6cyl_B,{'MN'},5
6cyl_D,{'MN'},5
6cyp_A,{'FE'},5
6cys_A,{'FE'},5
6cyx_A,{'MN'},5
6cz1_B,{'MG'},3
6cza_A,{'PO4'},3
6d06_A,{'ZN'},2
6d06_D,{'ZN'},2
6d0g_A,{'MN'},2
6d0o_A,{'CO'},3
6d0o_B,{'CO'},3
6d0o_D,{'CO'},3
6d0p_A,{'MN'},4
6d0y_C,{'MG'},6
6d0z_A,{'MG'},1
6d14_A,{'CA'},5
6d14_B,{'CA'},5
6d2c_A,{'CA'},5
6d2s_A,{'CA'},6
6d2y_A,{'MG'},6
6d36_A,{'MG'},3
6d36_B,{'MG'},3
6d36_C,{'MG'},3
6d36_D,{'MG'},3
6d3a_A,{'MG'},3
6d3a_B,{'MG'},3
6d3a_C,{'MG'},3
6d3a_D,{'MG'},3
6d3h_M,{'CO'},3
6d3j_A,{'CO'},3
6d3k_A,{'MG'},3
6d3k_B,{'MG'},3
6d3k_C,{'MG'},3
6d3q_C,{'MG'},2
6d3u_A,{'CA'},5
6d4g_A,{'MG'},3
6d4g_B,{'MG'},3
6d4k_A,{'CA'},3
6d50_A,{'CA'},5
6d51_A,{'CA'},3
6d57_A,{'ZN'},2
6d57_B,{'ZN'},2
6d5b_B,{'CA'},2
6d5d_A,{'CA'},1
6d60_A,{'FE2'},5
6d6j_B,{'ZN'},5
6d71_A,{'MG'},3
6d72_B,{'CA'},1
6d7k_A,{'FE'},3
6d7k_E,{'FE'},3
6d8i_A,{'CA'},1
6d8p_A,{'MG'},1
6d9f_B,{'FE'},3
6d9m_A,{'MG'},1
6da6_A,{'MG'},5
6da9_A,{'MN'},5
6dad_A,{'CA'},5
6dae_A,{'CA'},5
6daf_A,{'CA'},5
6dah_C,{'CA'},5
6daw_A,{'FE2'},2
6dbj_A,"{'CA', 'ZN'}",3
6dc2_D,{'FE'},3
6dch_A,{'ZN'},3
6dcr_A,{'ZN'},4
6dcr_B,{'ZN'},4
6dcy_A,{'MN'},2
6dcz_A,{'MN'},2
6ddb_A,{'MN'},3
6ddc_A,{'MG'},3
6ddc_B,{'MG'},3
6ddn_A,{'SO4'},5
6ddz_A,{'MG'},3
6def_A,{'MG'},5
6def_B,{'MG'},5
6def_C,{'MG'},5
6def_D,{'MG'},5
6dek_A,{'MG'},2
6del_A,{'MG'},2
6den_A,{'MG'},2
6deo_A,{'MG'},2
6deq_A,{'MG'},2
6der_A,{'MG'},2
6dex_B,{'ZN'},2
6df0_H,{'SO4'},1
6dfa_A,{'ZN'},5
6dfb_A,{'ZN'},5
6dfq_C,{'CA'},1
6dfr_A,{'CA'},6
6dgd_A,{'ZN'},1
6dgd_B,{'ZN'},1
6dgf_A,{'ZN'},1
6dgm_B,"{'CA', 'MN'}",4
6dhb_A,{'CA'},5
6dhm_F,{'ZN'},5
6dht_A,"{'CA', 'MG'}",5
6dhy_A,"{'CA', 'ZN'}",3
6dhz_C,{'CA'},3
6dhz_D,{'CA'},3
6di7_A,{'MG'},4
6dic_A,{'CA'},1
6diw_A,{'ZN'},5
6dja_A,{'ZN'},2
6dk4_A,"{'ZN', 'MN'}",2
6dk4_B,"{'ZN', 'MN'}",1
6dk7_A,{'CO'},2
6dk7_B,{'CO'},2
6dk7_C,{'CO'},2
6dk7_E,{'CO'},2
6dk7_F,{'CO'},2
6dk7_G,{'CO'},2
6dk7_H,{'CO'},2
6dk9_F,{'ZN'},2
6dka_A,{'ZN'},2
6dka_F,{'ZN'},2
6dkd_B,{'ZN'},2
6dkd_F,{'ZN'},2
6dkh_C,{'ZN'},4
6dko_A,{'MG'},5
6dkt_A,{'MN'},3
6dkt_E,{'MN'},3
6dkt_F,{'MN'},3
6dlh_A,{'CA'},6
6dlj_A,{'MG'},5
6dmf_A,{'MG'},2
6dmf_B,{'MG'},2
6dmf_C,{'MG'},2
6dmf_E,{'MG'},2
6dmf_F,{'MG'},2
6dmf_G,{'MG'},2
6dmf_H,{'MG'},2
6dmf_I,{'MG'},2
6dms_A,{'CA'},6
6dnb_A,{'PO4'},3
6dnl_A,{'ZN'},4
6dnp_A,{'MG'},5
6dns_A,{'CA'},6
6dnt_A,{'ZN'},1
6dnw_A,{'ZN'},1
6do9_A,{'MG'},2
6dpg_A,{'MN'},2
6dpi_A,{'MG'},2
6dps_D,{'ZN'},1
6dq3_A,{'ZN'},6
6dq4_A,{'MN'},5
6dq5_A,{'MN'},5
6dq6_A,{'MN'},5
6dq7_A,{'MN'},5
6dq8_A,{'MN'},5
6dq9_A,{'MN'},5
6dqa_A,{'MN'},5
6dqb_A,{'MN'},5
6dqc_A,{'MN'},5
6dqe_A,{'MN'},5
6dqf_A,{'MN'},5
6dqh_A,{'ZN'},6
6dqy_I,{'MN'},5
6dr8_A,{'ZN'},6
6dre_A,{'MG'},3
6ds1_B,{'MG'},2
6ds6_A,{'ZN'},2
6dsx_A,{'MG'},4
6dtk_A,"{'ZN', 'CU'}",1
6dtk_C,"{'ZN', 'CU'}",1
6dtk_E,"{'ZN', 'CU'}",1
6dtq_A,{'MG'},5
6dtw_A,{'MG'},3
6due_A,{'MG'},5
6duf_A,{'MG'},3
6dug_A,{'MG'},3
6duh_A,{'MG'},3
6duk_B,{'MG'},3
6duk_C,{'MG'},3
6duk_F,{'MG'},3
6dus_A,{'MG'},1
6dus_B,{'MG'},1
6dvh_A,{'SO4'},2
6dvi_A,{'SO4'},2
6dvi_D,{'SO4'},1
6dvv_A,{'MN'},2
6dvv_B,{'MN'},2
6dw3_D,{'MG'},5
6dwk_B,{'MG'},5
6dwo_A,{'CA'},1
6dwv_A,{'ZN'},1
6dww_A,{'MN'},3
6dxg_A,{'CA'},6
6dxl_A,{'CA'},6
6dxl_B,{'CA'},6
6dxq_B,{'ZN'},1
6dxq_C,{'ZN'},1
6dxq_D,{'ZN'},1
6dxs_A,{'ZN'},1
6dy4_D,{'FE'},3
6dy8_B,{'MN'},3
6dyb_A,{'CA'},3
6dyf_A,{'CU'},3
6dyi_B,"{'CO', 'CA'}",3
6dyj_A,{'FE'},3
6dym_A,{'CA'},3
6dz0_A,{'PO4'},2
6dz8_A,{'ZN'},3
6dzd_A,{'ZN'},4
6dzh_B,"{'CA', 'MG'}",3
6dzh_C,{'CA'},3
6e07_C,{'PO4'},3
6e07_Q,{'PO4'},3
6e0a_A,"{'CA', 'ZN'}",2
6e0a_B,{'ZN'},2
6e0s_A,{'ZN'},6
6e13_A,{'ZN'},3
6e1c_A,{'CA'},1
6e1c_B,{'CA'},1
6e1j_A,{'MN'},5
6e2w_A,"{'CO', 'SO4'}",2
6e36_A,{'MG'},5
6e3f_A,{'CA'},2
6e3m_A,{'MN'},2
6e4c_A,{'MN'},2
6e4q_A,{'MN'},4
6e4q_B,{'MN'},4
6e4q_D,{'MN'},4
6e4y_L,{'ZN'},1
6e58_A,{'CA'},4
6e58_B,{'CA'},4
6e60_A,{'MG'},2
6e6c_A,{'CA'},3
6e6p_C,"{'CA', 'MG'}",3
6e6v_A,{'MN'},2
6e6x_A,{'MN'},2
6e7i_A,{'MN'},4
6e7k_B,{'CA'},1
6e8f_A,{'CA'},3
6e8f_B,{'CA'},3
6e8f_C,{'CA'},3
6e8y_A,{'PO4'},1
6e8z_A,{'PO4'},1
6e8z_B,{'PO4'},1
6e90_A,{'CA'},1
6e90_B,{'CA'},1
6e90_D,{'PO4'},1
6e93_A,{'ZN'},5
6e94_A,{'ZN'},5
6ea4_A,{'ZN'},1
6ea4_B,{'ZN'},1
6eac_A,"{'CA', 'MG'}",2
6eb5_A,{'CA'},2
6eb5_B,{'CA'},2
6ebo_A,{'CA'},5
6ebz_D,{'CA'},5
6ec0_A,{'CO'},3
6ec0_B,{'CO'},1
6ech_A,{'MG'},5
6ech_C,{'MG'},5
6ed2_A,{'MG'},1
6edc_A,{'ZN'},5
6edw_A,{'MG'},2
6edw_B,{'MG'},2
6edw_C,{'MG'},2
6edw_D,{'MG'},2
6ee1_A,{'MG'},2
6ee1_B,{'MG'},2
6ee1_C,{'MG'},2
6ee1_D,{'MG'},2
6ee2_I,{'ZN'},4
6ee2_L,{'ZN'},4
6eee_B,{'ZN'},4
6eee_G,{'ZN'},4
6eee_H,{'ZN'},4
6eeg_A,{'CA'},1
6eer_A,{'MG'},1
6eer_B,{'MG'},1
6eer_C,{'MG'},1
6eer_D,{'MG'},1
6eew_A,{'CA'},1
6eew_B,{'CA'},1
6ef7_A,{'CA'},4
6efb_A,{'CA'},3
6efc_A,{'CA'},3
6eff_B,{'CA'},3
6eff_C,{'CA'},3
6eff_D,{'CA'},3
6efg_A,{'MG'},2
